@RELATION xss

@ATTRIBUTE Characters NUMERIC
@ATTRIBUTE ScriptCount NUMERIC
@ATTRIBUTE EncodedCharacters NUMERIC
@ATTRIBUTE JsEventHandlers NUMERIC
@ATTRIBUTE DomEvents NUMERIC
@ATTRIBUTE Class NUMERIC

@DATA
4, 2, 11, 1, 0, 1
0, 0, 0, 0, 0, 1
3, 4, 20, 1, 0, 1
0, 2, 8, 1, 0, 1
10, 2, 17, 1, 2, 1
2, 0, 8, 0, 0, 1
12, 2, 1, 1, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
3, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
1, 2, 10, 1, 0, 1
7, 0, 4, 1, 0, 1
4, 2, 40, 1, 1, 1
9, 2, 0, 1, 0, 1
1, 2, 10, 1, 0, 1
1, 2, 9, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 2, 13, 1, 0, 1
0, 0, 0, 0, 0, 1
1, 2, 11, 1, 0, 1
1, 0, 5, 0, 0, 1
11, 2, 0, 1, 0, 1
6, 0, 1, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 1
2, 4, 16, 1, 0, 1
0, 0, 0, 0, 0, 1
6, 0, 1, 0, 0, 1
6, 0, 1, 0, 0, 1
6, 0, 1, 0, 0, 1
6, 0, 1, 0, 0, 1
6, 0, 1, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 2, 17, 1, 0, 1
0, 2, 42, 1, 0, 1
0, 2, 9, 1, 0, 1
1, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
3, 0, 8, 2, 1, 1
0, 2, 9, 1, 0, 1
0, 2, 12, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
3, 0, 6, 0, 0, 1
0, 2, 11, 1, 0, 1
2, 0, 8, 1, 0, 1
0, 2, 10, 1, 1, 1
0, 2, 10, 1, 1, 1
8, 2, 0, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
3, 2, 6, 1, 1, 1
0, 0, 20, 0, 0, 1
31, 4, 0, 1, 0, 1
9, 2, 17, 1, 0, 1
0, 0, 0, 0, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
15, 2, 2, 1, 0, 1
10, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
21, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
0, 2, 9, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
11, 2, 0, 1, 0, 1
0, 2, 14, 1, 0, 1
0, 0, 0, 0, 0, 1
7, 0, 9, 2, 1, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 4, 1, 0, 1
13, 3, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
14, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
3, 2, 15, 1, 0, 1
9, 2, 0, 1, 0, 1
1, 2, 8, 1, 0, 1
1, 2, 8, 1, 0, 1
16, 2, 1, 1, 1, 1
9, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
10, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
5, 2, 10, 1, 1, 1
2, 0, 10, 1, 0, 1
17, 2, 2, 1, 0, 1
18, 6, 0, 1, 0, 1
20, 6, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
15, 2, 1, 1, 0, 1
6, 2, 0, 1, 1, 1
8, 0, 0, 1, 1, 1
5, 0, 0, 1, 1, 1
5, 0, 0, 1, 1, 1
5, 0, 0, 1, 1, 1
8, 3, 0, 1, 1, 1
8, 3, 0, 1, 1, 1
8, 3, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
10, 0, 0, 1, 1, 1
0, 2, 10, 1, 1, 1
10, 2, 0, 1, 0, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
2, 2, 9, 1, 1, 1
6, 2, 11, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
9, 2, 0, 1, 0, 1
5, 2, 8, 1, 0, 1
8, 2, 0, 1, 0, 1
4, 2, 9, 1, 1, 1
13, 2, 0, 1, 0, 1
1, 2, 8, 1, 1, 1
0, 2, 8, 1, 0, 1
12, 0, 0, 2, 1, 1
10, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
3, 2, 7, 1, 1, 1
1, 2, 8, 1, 1, 1
0, 0, 8, 0, 0, 1
0, 2, 8, 1, 1, 1
2, 2, 7, 1, 1, 1
6, 2, 0, 1, 0, 1
1, 2, 6, 1, 0, 1
3, 0, 14, 1, 0, 1
5, 0, 14, 1, 0, 1
1, 0, 12, 1, 0, 1
3, 2, 9, 1, 1, 1
10, 0, 0, 2, 1, 1
3, 2, 19, 1, 1, 1
5, 0, 14, 1, 0, 1
0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
7, 2, 12, 1, 0, 1
3, 0, 9, 1, 0, 1
5, 0, 4, 1, 0, 1
32, 2, 11, 1, 0, 1
5, 2, 8, 1, 0, 1
14, 4, 16, 1, 0, 1
4, 3, 11, 1, 0, 1
4, 0, 8, 2, 0, 1
10, 0, 1, 1, 0, 1
8, 2, 6, 1, 0, 1
1, 3, 14, 1, 0, 1
6, 2, 8, 1, 0, 1
5, 2, 16, 1, 1, 1
1, 2, 15, 1, 1, 1
0, 0, 17, 0, 0, 1
0, 0, 14, 0, 0, 1
2, 0, 14, 0, 0, 1
15, 2, 0, 1, 1, 1
5, 2, 7, 1, 0, 1
14, 1, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
3, 0, 16, 0, 0, 1
2, 0, 9, 1, 1, 1
0, 1, 13, 0, 0, 1
1, 3, 9, 1, 0, 1
2, 4, 56, 1, 0, 1
0, 2, 16, 1, 0, 1
3, 2, 4, 1, 1, 1
6, 2, 0, 1, 1, 1
4, 0, 0, 0, 0, 1
6, 2, 0, 1, 1, 1
2, 2, 12, 1, 0, 1
0, 0, 11, 2, 0, 1
1, 2, 7, 1, 0, 1
1, 2, 8, 1, 1, 1
36, 9, 46, 1, 1, 1
10, 2, 0, 1, 1, 1
0, 0, 0, 0, 0, 1
3, 2, 9, 1, 0, 1
2, 0, 1, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 6, 0, 0, 1
9, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
2, 0, 153, 0, 0, 1
1, 0, 51, 0, 0, 1
1, 2, 9, 1, 1, 1
8, 2, 23, 1, 1, 1
13, 4, 0, 1, 0, 1
13, 4, 0, 1, 0, 1
13, 4, 0, 1, 0, 1
13, 4, 0, 1, 0, 1
2, 0, 7, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 2, 10, 1, 0, 1
2, 2, 10, 1, 1, 1
4, 2, 9, 1, 0, 1
4, 4, 87, 1, 1, 1
0, 0, 0, 0, 0, 1
11, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
1, 2, 8, 1, 0, 1
6, 2, 0, 1, 0, 1
6, 2, 0, 1, 0, 1
4, 0, 31, 0, 0, 1
10, 2, 0, 1, 0, 1
1, 2, 6, 1, 1, 1
1, 2, 7, 0, 0, 1
0, 2, 8, 1, 1, 1
0, 2, 7, 1, 0, 1
0, 2, 6, 1, 0, 1
2, 2, 10, 1, 0, 1
0, 2, 9, 1, 0, 1
0, 2, 6, 1, 0, 1
7, 0, 0, 2, 0, 1
6, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
7, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
1, 2, 6, 1, 0, 1
11, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
0, 2, 7, 1, 0, 1
0, 2, 7, 1, 0, 1
12, 2, 1, 1, 0, 1
11, 3, 41, 1, 0, 1
8, 2, 0, 1, 0, 1
0, 4, 61, 1, 0, 1
8, 2, 0, 1, 0, 1
6, 2, 0, 1, 0, 1
20, 2, 0, 1, 0, 1
0, 0, 32, 1, 0, 1
14, 2, 0, 1, 0, 1
2, 2, 11, 1, 0, 1
0, 0, 0, 0, 0, 1
11, 2, 0, 1, 0, 1
6, 2, 0, 1, 0, 1
4, 0, 35, 1, 0, 1
1, 2, 12, 1, 0, 1
4, 0, 35, 1, 0, 1
0, 3, 14, 0, 0, 1
2, 3, 10, 1, 0, 1
0, 0, 5, 0, 0, 1
0, 0, 5, 0, 0, 1
0, 0, 61, 1, 0, 1
13, 2, 0, 1, 0, 1
6, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
6, 2, 0, 1, 1, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 2, 9, 1, 0, 1
8, 0, 0, 0, 0, 1
6, 2, 1, 1, 0, 1
6, 2, 0, 1, 1, 1
12, 2, 0, 1, 0, 1
4, 4, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
8, 2, 0, 1, 0, 1
13, 0, 0, 2, 0, 1
0, 2, 25, 2, 0, 1
1, 2, 14, 0, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
11, 2, 4, 1, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
9, 2, 1, 1, 0, 1
8, 2, 0, 1, 1, 1
6, 3, 18, 1, 0, 1
3, 2, 12, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 0, 10, 0, 0, 1
8, 2, 0, 1, 1, 1
11, 2, 9, 1, 1, 1
8, 2, 0, 1, 0, 1
14, 2, 0, 1, 0, 1
13, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
7, 0, 35, 1, 0, 1
8, 2, 0, 1, 1, 1
1, 10, 171, 1, 0, 1
9, 2, 0, 1, 1, 1
0, 2, 8, 1, 1, 1
5, 3, 20, 1, 0, 1
2, 2, 9, 1, 1, 1
11, 2, 0, 1, 0, 1
17, 2, 0, 1, 0, 1
2, 0, 14, 1, 0, 1
10, 2, 0, 1, 0, 1
2, 0, 0, 0, 0, 1
10, 2, 0, 1, 0, 1
6, 2, 0, 1, 1, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
7, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
0, 0, 5, 0, 0, 1
14, 2, 2, 1, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
30, 6, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
6, 0, 0, 0, 0, 1
10, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
6, 2, 0, 0, 0, 1
10, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
9, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
9, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 3, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
0, 0, 0, 0, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
14, 2, 2, 1, 0, 1
34, 2, 5, 1, 0, 1
12, 2, 0, 1, 0, 1
12, 2, 0, 1, 0, 1
1, 2, 6, 1, 1, 1
12, 2, 1, 1, 0, 1
0, 2, 6, 1, 1, 1
0, 2, 6, 1, 1, 1
1, 2, 6, 1, 1, 1
4, 2, 6, 1, 1, 1
3, 2, 7, 1, 1, 1
9, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
12, 2, 0, 1, 0, 1
1, 2, 7, 0, 0, 1
0, 0, 14, 0, 0, 1
12, 2, 0, 1, 1, 1
10, 2, 0, 1, 0, 1
1, 3, 13, 1, 0, 1
0, 2, 11, 1, 0, 1
6, 2, 0, 1, 0, 1
3, 2, 6, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 0, 0, 0, 0, 1
2, 0, 5, 0, 0, 1
3, 2, 8, 1, 0, 1
4, 4, 8, 1, 1, 1
0, 1, 16, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 13, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 9, 1, 0, 1
2, 2, 6, 1, 0, 1
0, 0, 5, 2, 1, 1
2, 2, 13, 1, 1, 1
15, 4, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
5, 2, 7, 0, 0, 1
3, 2, 9, 1, 0, 1
0, 0, 5, 0, 0, 1
22, 2, 0, 1, 0, 1
2, 2, 9, 1, 0, 1
0, 0, 0, 0, 0, 1
7, 2, 0, 1, 1, 1
0, 0, 0, 0, 0, 1
0, 2, 7, 1, 0, 1
0, 2, 12, 1, 0, 1
9, 2, 0, 1, 0, 1
7, 0, 6, 1, 1, 1
2, 2, 6, 1, 1, 1
3, 2, 8, 1, 0, 1
2, 2, 8, 1, 0, 1
3, 2, 6, 1, 1, 1
12, 3, 0, 1, 0, 1
18, 3, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
24, 4, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
6, 2, 0, 1, 0, 1
4, 0, 3, 2, 0, 1
4, 0, 0, 2, 0, 1
5, 2, 7, 1, 1, 1
0, 0, 6, 1, 0, 1
5, 0, 2, 0, 0, 1
0, 0, 14, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 18, 0, 0, 1
9, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
17, 2, 0, 1, 0, 1
4, 2, 6, 1, 0, 1
23, 2, 0, 1, 0, 1
14, 2, 3, 1, 0, 1
26, 4, 2, 1, 0, 1
10, 2, 0, 1, 0, 1
16, 2, 0, 1, 0, 1
13, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
1, 2, 16, 1, 1, 1
0, 2, 8, 1, 1, 1
9, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
4, 0, 8, 2, 1, 1
2, 2, 8, 1, 0, 1
1, 2, 8, 1, 0, 1
1, 2, 8, 1, 0, 1
1, 2, 9, 1, 0, 1
1, 2, 8, 1, 0, 1
11, 2, 3, 1, 0, 1
12, 2, 9, 1, 1, 1
1, 2, 9, 1, 0, 1
13, 2, 0, 1, 0, 1
13, 2, 4, 1, 0, 1
20, 4, 0, 1, 0, 1
2, 4, 24, 0, 2, 1
12, 2, 0, 1, 0, 1
29, 0, 12, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 0, 14, 0, 0, 1
7, 2, 0, 1, 1, 1
8, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 2, 8, 1, 1, 1
10, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
7, 0, 72, 1, 0, 1
49, 12, 8, 1, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
11, 2, 0, 0, 0, 1
12, 2, 0, 1, 0, 1
2, 0, 61, 1, 0, 1
8, 2, 0, 1, 1, 1
2, 2, 8, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
2, 2, 10, 1, 0, 1
8, 2, 0, 1, 1, 1
12, 2, 0, 1, 0, 1
2, 2, 4, 1, 1, 1
5, 2, 8, 1, 0, 1
3, 2, 6, 1, 0, 1
0, 0, 0, 0, 0, 1
18, 1, 0, 0, 0, 1
0, 2, 8, 1, 1, 1
16, 2, 0, 1, 0, 1
3, 0, 5, 2, 0, 1
2, 2, 11, 1, 0, 1
12, 2, 1, 1, 0, 1
3, 2, 7, 1, 1, 1
4, 2, 7, 1, 1, 1
4, 2, 9, 1, 0, 1
3, 2, 9, 1, 1, 1
7, 2, 1, 1, 1, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
3, 0, 7, 0, 0, 1
7, 3, 18, 0, 0, 1
0, 2, 8, 1, 1, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
4, 2, 9, 1, 0, 1
7, 2, 0, 1, 1, 1
2, 0, 11, 2, 0, 1
1, 2, 8, 1, 0, 1
7, 0, 1, 1, 0, 1
14, 2, 0, 1, 0, 1
4, 2, 6, 1, 1, 1
2, 2, 7, 1, 0, 1
1, 0, 11, 1, 0, 1
9, 2, 0, 1, 1, 1
30, 0, 13, 1, 0, 1
12, 2, 0, 1, 1, 1
23, 4, 0, 1, 0, 1
12, 3, 0, 1, 0, 1
6, 2, 0, 1, 0, 1
0, 0, 13, 0, 0, 1
1, 2, 11, 1, 0, 1
7, 2, 22, 1, 0, 1
0, 2, 22, 1, 0, 1
3, 2, 11, 1, 0, 1
3, 2, 22, 1, 0, 1
0, 2, 8, 1, 0, 1
0, 2, 25, 1, 0, 1
0, 2, 14, 1, 0, 1
0, 0, 0, 0, 0, 1
2, 2, 9, 1, 0, 1
6, 2, 0, 1, 0, 1
0, 2, 8, 1, 0, 1
0, 0, 15, 0, 0, 1
0, 0, 17, 0, 0, 1
2, 2, 8, 1, 1, 1
2, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
1, 0, 0, 0, 0, 1
2, 0, 5, 0, 0, 1
2, 0, 5, 0, 0, 1
0, 0, 7, 0, 0, 1
2, 0, 5, 0, 0, 1
1, 2, 8, 0, 0, 1
0, 2, 8, 0, 0, 1
0, 0, 7, 0, 0, 1
2, 2, 8, 1, 0, 1
0, 2, 8, 1, 1, 1
6, 0, 0, 0, 0, 1
6, 0, 0, 0, 0, 1
4, 2, 12, 1, 0, 1
2, 2, 10, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
0, 2, 16, 1, 0, 1
12, 0, 35, 1, 0, 1
4, 2, 9, 1, 1, 1
9, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
9, 2, 0, 1, 1, 1
10, 2, 0, 1, 1, 1
9, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 0, 61, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
1, 2, 9, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
20, 1, 8, 0, 0, 1
5, 2, 6, 1, 0, 1
8, 0, 0, 1, 1, 1
2, 2, 4, 1, 1, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
7, 0, 0, 2, 0, 1
1, 0, 0, 0, 0, 1
6, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
8, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
7, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
6, 3, 15, 1, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
27, 4, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
1, 2, 12, 1, 0, 1
0, 2, 13, 1, 0, 1
0, 0, 7, 0, 0, 1
1, 2, 11, 1, 0, 1
0, 2, 10, 1, 0, 1
0, 2, 10, 1, 0, 1
0, 2, 11, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
18, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
0, 2, 8, 1, 1, 1
1, 2, 8, 1, 1, 1
8, 2, 0, 1, 1, 1
1, 2, 8, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 1, 1
10, 2, 0, 1, 0, 1
2, 2, 6, 1, 1, 1
0, 0, 8, 0, 0, 1
10, 2, 0, 1, 0, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 1, 1
2, 2, 934, 1, 1, 1
7, 2, 0, 1, 1, 1
3, 2, 9, 1, 0, 1
8, 2, 0, 1, 1, 1
7, 2, 0, 1, 0, 1
4, 2, 6, 1, 1, 1
15, 0, 20, 1, 0, 1
15, 2, 1, 1, 0, 1
2, 2, 4, 1, 0, 1
3, 0, 21, 2, 0, 1
5, 0, 21, 1, 0, 1
0, 0, 0, 0, 0, 1
13, 4, 14, 1, 0, 1
12, 2, 0, 1, 1, 1
3, 2, 8, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
6, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
3, 0, 11, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 1, 7, 1, 0, 1
8, 1, 8, 1, 0, 1
3, 0, 8, 1, 0, 1
0, 0, 0, 0, 0, 1
8, 2, 7, 1, 0, 1
9, 0, 0, 0, 0, 1
10, 2, 0, 1, 0, 1
2, 2, 6, 1, 0, 1
0, 0, 0, 0, 0, 1
2, 2, 6, 1, 0, 1
5, 2, 7, 1, 0, 1
3, 2, 16, 1, 1, 1
8, 2, 25, 1, 0, 1
0, 2, 8, 1, 1, 1
1, 2, 8, 1, 1, 1
5, 4, 16, 1, 1, 1
2, 2, 5, 1, 0, 1
3, 2, 7, 1, 0, 1
0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 1
14, 3, 0, 1, 0, 1
4, 2, 14, 1, 0, 1
0, 0, 5, 0, 0, 1
2, 2, 6, 1, 1, 1
10, 2, 13, 1, 0, 1
0, 2, 5, 0, 0, 1
0, 2, 6, 1, 1, 1
12, 0, 0, 2, 0, 1
8, 2, 0, 1, 1, 1
8, 2, 0, 1, 0, 1
30, 4, 0, 1, 0, 1
2, 2, 8, 1, 0, 1
0, 2, 8, 1, 0, 1
0, 2, 8, 1, 0, 1
3, 2, 6, 1, 0, 1
5, 2, 17, 1, 1, 1
0, 2, 8, 1, 1, 1
0, 2, 18, 1, 0, 1
4, 2, 9, 1, 0, 1
0, 2, 7, 1, 1, 1
11, 2, 7, 1, 1, 1
0, 2, 7, 1, 1, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
2, 2, 6, 1, 0, 1
9, 2, 0, 1, 0, 1
18, 4, 0, 1, 0, 1
26, 0, 9, 0, 2, 1
11, 2, 33, 1, 1, 1
2, 2, 6, 1, 0, 1
20, 2, 9, 1, 0, 1
24, 2, 9, 1, 0, 1
0, 0, 0, 0, 0, 1
3, 0, 75, 0, 0, 1
8, 2, 0, 1, 0, 1
4, 2, 22, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
3, 2, 13, 1, 0, 1
2, 0, 0, 0, 0, 1
14, 4, 4, 1, 0, 1
0, 2, 8, 1, 1, 1
0, 2, 8, 1, 0, 1
9, 2, 7, 1, 1, 1
4, 2, 15, 1, 0, 1
0, 2, 10, 1, 0, 1
0, 2, 10, 1, 0, 1
3, 2, 6, 1, 1, 1
1, 2, 8, 1, 1, 1
0, 1, 0, 0, 0, 1
4, 2, 10, 1, 1, 1
9, 2, 0, 1, 0, 1
4, 2, 13, 1, 1, 1
0, 2, 12, 1, 0, 1
1, 2, 12, 1, 0, 1
0, 0, 0, 0, 0, 1
12, 2, 84, 1, 0, 1
2, 0, 8, 0, 0, 1
2, 3, 10, 1, 0, 1
14, 2, 0, 1, 0, 1
4, 2, 10, 1, 1, 1
0, 1, 7, 1, 1, 1
4, 2, 7, 1, 1, 1
3, 0, 10, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
